x1107,x1108,x1109,x1110,x1111,x1112,x1113,x1114,x1115,x1116,x1117,x1118,x1131,x1135,x1138
19,1,17,17,1,17,20,1,1,1,17,1,21,12,17
23,1,24,24,19,24,24,1,1,1,24,24,1,3,24
1,9,26,26,1,8,26,1,1,9,27,8,9,24,26
1,1,17,17,12,17,17,1,1,1,17,1,1,3,17
26,28,5,5,21,26,26,20,1,1,1,1,5,14,26
1,25,14,14,19,14,24,1,1,1,14,14,25,1,14
16,18,3,3,12,20,17,1,1,18,3,1,15,18,3
20,22,14,14,16,21,14,24,1,6,14,14,22,19,14
13,1,14,14,19,24,14,1,1,1,14,1,1,25,14
13,32,14,30,1,14,3,30,1,1,31,14,9,15,30
20,1,21,21,16,21,21,1,1,1,21,21,1,10,21
16,1,17,17,12,17,17,1,1,1,17,17,1,3,17
1,12,26,26,1,26,11,22,22,12,27,26,12,22,26
14,1,15,15,10,15,15,1,1,1,15,15,1,3,15
1,1,17,17,1,17,11,1,1,1,17,17,12,3,17
13,32,14,14,1,14,30,1,24,32,14,1,31,1,14
16,1,17,17,12,17,17,1,3,22,17,17,1,3,17
26,21,26,26,21,9,26,24,25,28,20,1,21,10,26
16,3,17,17,12,17,17,13,12,3,17,17,3,1,17
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
14,1,15,15,1,15,15,1,1,1,15,15,1,15,15
13,1,14,14,9,14,14,1,1,1,14,1,1,3,14
16,1,17,17,15,17,20,1,1,1,17,17,1,21,17
14,1,15,15,1,15,15,1,1,1,15,15,1,19,15
21,1,22,22,17,22,22,1,1,1,22,22,1,9,22
10,12,3,3,6,3,3,1,18,12,3,1,1,12,3
1,6,19,19,1,19,19,1,1,14,19,19,1,3,19
2,18,3,3,7,11,3,1,1,18,3,3,12,18,3
20,1,21,21,16,21,21,1,1,1,21,21,1,15,21
13,1,14,14,9,14,14,1,1,1,14,1,15,3,1
7,1,8,8,4,2,8,1,1,1,8,8,6,1,8
7,32,8,8,1,8,8,1,1,32,8,1,1,32,8
18,20,6,6,14,3,6,1,1,1,6,6,20,1,6
29,8,29,29,1,29,29,1,1,8,30,29,1,3,29
6,1,7,7,3,7,7,1,1,1,7,7,13,1,7
2,24,3,3,1,3,3,1,12,24,3,1,1,6,3
13,24,14,14,18,14,23,25,19,24,14,14,24,1,14
8,21,9,9,1,9,9,20,18,22,9,9,1,6,9
7,33,8,8,4,8,8,32,32,33,8,1,31,4,8
13,22,14,14,9,21,15,28,1,6,14,14,1,25,14
23,15,24,24,19,24,24,28,15,28,24,24,15,1,24
7,1,8,8,4,8,8,1,1,1,8,8,1,15,8
25,1,25,25,20,25,25,1,1,1,26,1,6,1,25
1,1,26,26,21,26,26,1,1,1,27,26,1,22,26
11,17,12,12,7,12,12,6,6,17,12,1,17,1,12
13,16,14,14,1,14,15,1,1,1,14,14,16,22,14
2,25,3,3,1,3,3,18,18,25,3,3,1,15,3
20,1,21,21,16,21,21,1,1,1,21,1,3,1,21
16,3,17,17,12,17,17,1,1,2,17,17,1,3,17
19,8,20,20,3,15,7,20,1,1,1,20,19,1,20
1,27,31,31,25,31,31,1,11,27,32,13,13,1,31
26,1,26,26,21,26,26,1,1,1,27,1,15,6,26
1,1,17,17,15,17,17,1,1,12,17,1,12,1,17
10,18,11,11,1,11,11,1,1,18,11,11,1,13,11
7,1,8,8,4,8,8,1,1,1,8,8,1,32,8
20,24,21,21,18,21,21,6,19,24,21,21,1,24,21
1,19,21,14,13,21,18,1,1,1,21,21,19,15,21
1,22,12,14,7,12,12,3,1,13,14,12,15,3,12
1,35,26,26,1,26,26,22,1,28,34,26,1,15,26
22,3,23,23,18,23,23,18,1,2,23,21,1,6,23
26,1,26,26,1,26,26,1,1,1,27,1,3,15,26
11,1,12,12,7,12,12,1,1,1,12,12,1,15,12
14,1,15,15,1,15,15,1,1,1,15,15,1,15,15
26,6,26,26,1,26,29,30,10,6,27,6,22,25,26
7,32,8,8,1,8,8,1,1,32,8,8,31,15,8
1,1,23,23,18,23,23,1,1,1,23,1,1,3,23
16,1,17,17,12,17,17,1,1,1,17,17,1,3,17
26,1,26,26,21,26,26,1,1,1,27,26,3,1,26
13,1,14,14,9,14,14,1,1,1,14,1,15,23,1
1,1,26,26,21,26,26,1,1,28,1,26,1,6,26
7,1,8,8,4,8,8,1,1,1,8,8,18,1,8
13,25,14,14,1,14,24,1,1,25,14,14,15,25,1
7,1,8,8,4,8,8,1,1,1,8,8,27,14,8
7,1,8,8,1,8,8,1,1,1,8,8,1,15,8
16,27,17,17,12,17,17,30,1,2,17,1,1,3,17
20,12,21,21,6,21,21,18,18,12,21,21,1,12,21
1,1,23,23,18,23,23,1,1,1,23,1,1,19,23
1,14,21,21,1,21,13,32,12,14,21,6,14,1,21
16,21,17,17,1,17,17,22,12,21,17,17,21,1,17
7,1,8,8,4,8,8,1,1,1,8,8,1,15,8
18,1,1,19,14,19,19,1,1,20,1,19,1,6,19
20,3,21,21,16,21,21,1,1,3,21,21,22,3,1
1,36,7,7,3,7,7,31,31,36,7,7,35,1,7
7,4,8,8,4,8,8,15,1,1,8,8,15,3,8
26,24,26,26,21,26,26,19,1,1,27,26,1,15,26
26,30,26,26,21,26,26,19,25,30,27,26,3,1,26
11,1,12,12,7,12,12,1,1,1,12,12,1,18,12
3,1,4,4,2,4,4,1,1,1,4,4,1,3,4
13,1,14,14,9,14,14,1,1,1,14,14,1,6,14
26,1,26,26,21,26,26,1,1,1,27,1,3,15,26
7,1,8,8,4,8,8,1,1,1,8,8,3,1,8
22,1,23,23,18,23,23,1,1,1,23,31,19,15,23
7,1,8,8,1,8,8,1,1,1,8,8,31,1,8
30,9,30,30,1,30,30,1,1,9,31,30,21,9,30
13,6,14,14,9,14,14,25,6,25,14,14,1,6,14
22,6,14,23,18,23,23,10,24,33,6,1,24,6,14
1,25,1,24,10,24,24,28,1,1,24,24,15,1,24
26,32,26,26,1,26,30,25,19,32,27,1,31,1,26
13,1,14,14,18,14,14,1,1,1,14,1,24,1,14
2,1,3,3,1,3,3,1,1,1,3,3,1,6,3
1,1,17,17,12,17,17,1,1,13,17,17,1,12,17
1,1,21,21,16,21,21,1,1,1,21,21,1,3,21
1,20,23,23,18,23,23,1,21,20,23,23,15,1,23
4,33,6,6,7,6,12,20,13,33,6,6,13,27,6
22,2,23,23,18,23,17,12,12,18,23,17,18,15,23
19,3,20,20,15,20,20,18,18,3,20,20,3,15,20
1,32,4,4,2,4,4,1,1,1,4,4,1,15,4
1,1,26,26,21,26,26,1,1,1,27,26,21,15,26
22,19,23,6,1,23,14,15,15,19,23,23,9,15,23
13,24,3,14,1,23,23,1,3,24,14,1,24,15,3
34,1,33,33,27,33,33,1,1,8,35,34,10,1,33
7,1,8,8,1,24,8,1,1,1,8,8,1,15,8
20,1,21,21,16,21,21,1,1,1,21,1,1,3,21
1,26,14,14,9,14,14,1,1,1,14,14,1,3,14
26,21,26,26,21,26,26,24,19,21,27,1,21,25,26
7,9,14,14,1,14,8,1,1,9,14,1,9,1,14
1,22,15,15,1,15,15,1,1,1,15,15,1,3,15
26,22,26,26,21,26,26,15,22,15,27,1,22,15,26
23,1,14,14,1,14,14,1,1,1,14,14,25,1,14
26,19,26,26,21,26,26,22,22,6,27,26,15,19,26
13,1,14,14,9,14,14,1,1,1,14,21,1,18,14
1,1,14,14,9,14,14,1,1,1,14,14,1,6,14
26,15,26,26,21,14,26,1,1,1,27,1,15,1,26
20,3,21,21,16,3,21,1,1,3,21,21,1,3,21
16,22,17,17,12,17,17,32,6,22,17,21,15,22,17
16,13,17,17,12,17,17,4,4,13,17,17,15,3,17
26,22,26,26,1,26,26,1,1,22,27,26,15,1,26
13,28,14,14,21,14,26,13,1,6,14,14,15,28,1
12,1,13,13,1,13,13,1,1,1,13,13,1,3,13
13,1,14,14,19,14,14,1,1,1,14,1,25,18,14
1,1,17,17,15,17,17,1,1,1,17,17,1,6,17
26,1,26,26,21,26,26,1,1,1,27,1,9,22,26
16,18,19,17,12,17,17,1,1,2,17,17,20,15,17
31,1,31,31,1,31,31,1,1,1,32,31,1,14,31
13,15,23,14,18,23,8,9,25,15,23,14,15,9,23
7,1,8,8,4,8,8,1,1,1,8,8,28,3,8
2,18,3,3,1,3,3,1,1,18,3,3,1,15,3
22,1,23,23,18,23,23,1,1,1,23,23,1,3,23
9,6,10,10,5,10,10,33,1,1,10,10,1,3,10
22,23,23,23,18,23,23,1,1,1,23,23,1,6,23
33,18,12,12,7,12,12,1,1,18,12,12,1,3,12
19,19,20,20,15,20,20,24,24,21,18,18,1,3,20
18,21,19,19,14,19,19,13,21,13,19,19,6,13,19
2,1,23,3,18,23,3,1,1,1,23,31,3,1,23
13,1,14,14,1,14,14,1,1,1,14,1,1,9,14
30,9,30,30,2,30,14,1,1,9,31,23,15,9,30
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
20,1,21,21,16,21,21,1,1,1,21,1,1,3,21
13,1,14,14,9,14,14,1,1,1,14,1,1,3,14
13,1,14,14,1,14,14,1,1,1,14,14,1,25,14
16,18,21,21,12,21,11,1,12,18,21,21,18,1,21
3,1,4,4,2,4,4,1,1,1,4,4,1,3,4
2,16,3,3,1,3,15,22,25,16,3,1,15,16,3
17,28,18,18,1,26,26,1,1,28,18,21,27,24,18
10,21,11,11,15,11,11,1,1,21,11,11,21,1,11
13,28,14,14,9,14,14,1,1,6,14,1,1,35,14
26,28,14,14,21,26,26,1,1,6,14,1,27,16,14
13,1,14,14,1,14,14,1,1,1,14,1,1,6,14
7,28,8,26,4,8,8,32,28,1,8,26,27,1,8
1,1,24,24,1,24,24,6,1,1,24,24,15,1,24
13,1,14,14,9,14,14,1,1,1,14,14,1,19,14
8,6,9,9,1,9,9,20,20,6,9,9,20,6,9
1,18,21,21,16,21,21,12,12,22,17,17,22,18,1
1,19,26,26,1,26,26,15,1,15,27,1,19,1,26
20,1,21,21,16,21,21,1,1,1,21,21,22,3,1
26,1,26,26,21,26,26,1,1,1,27,26,15,1,26
13,25,14,14,19,14,24,1,1,28,14,14,25,1,14
30,20,30,30,1,30,30,6,20,6,31,1,9,31,30
11,1,12,12,7,12,12,1,1,1,12,12,1,3,12
26,1,26,26,21,26,26,1,1,1,27,26,3,1,26
1,23,14,14,9,14,14,1,1,23,14,14,1,3,14
26,1,26,26,1,26,26,1,1,1,27,1,3,1,26
11,1,12,12,7,12,12,1,1,1,12,7,1,3,12
20,3,21,21,16,21,21,1,1,3,21,1,1,3,21
10,12,26,26,6,26,17,18,18,12,27,26,12,1,26
1,6,31,31,4,6,2,32,1,1,6,6,9,6,31
16,1,17,17,12,17,17,1,3,22,17,17,1,3,17
29,1,1,29,23,29,29,1,1,1,30,1,1,6,29
3,1,4,4,2,4,4,22,1,1,4,4,3,1,4
23,28,15,15,19,15,17,1,1,1,15,15,18,15,15
7,20,8,8,4,8,8,25,25,9,19,1,20,24,8
13,1,14,18,13,14,14,19,19,1,14,1,19,22,14
29,1,29,29,23,29,29,1,1,1,30,29,1,3,29
14,16,14,14,10,15,15,1,1,16,14,15,16,1,14
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
26,30,30,30,21,26,30,25,1,30,31,30,27,25,30
26,1,26,26,21,26,26,1,1,1,27,1,14,1,26
26,1,26,26,21,26,26,1,1,1,27,1,9,3,26
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
2,22,3,3,1,3,3,1,1,1,3,3,1,12,3
13,1,14,14,9,14,14,1,1,1,14,1,1,24,14
22,1,23,23,18,23,23,15,1,25,23,7,15,6,23
12,1,15,15,1,15,15,1,1,1,15,15,15,1,15
28,1,28,28,22,28,28,1,1,1,29,28,1,16,28
26,1,26,26,21,26,26,1,1,1,27,26,1,3,26
1,1,8,8,4,8,8,1,1,1,8,8,1,15,8
16,1,24,24,19,24,24,1,1,1,24,24,1,18,24
14,22,15,15,1,15,15,1,1,1,15,15,15,1,15
29,1,29,29,23,29,29,1,1,1,30,29,15,22,29
18,1,1,19,14,17,19,1,1,20,1,19,18,1,19
1,11,25,25,1,25,25,1,1,11,26,25,1,11,25
16,1,17,17,12,17,17,1,1,3,17,6,1,3,17
7,32,21,21,1,21,21,24,24,22,31,21,1,32,21
22,24,26,23,18,26,26,1,1,24,2,26,24,15,26
2,22,3,3,21,3,3,28,28,15,3,3,27,6,3
29,1,29,29,27,29,29,1,1,1,30,29,1,36,29
20,19,21,21,16,21,21,18,19,28,21,21,1,15,21
22,32,23,23,18,23,23,16,1,2,23,1,22,1,23
13,18,14,17,12,31,14,1,3,18,14,14,15,1,17
7,9,26,8,1,8,26,15,15,28,8,8,9,15,26
1,20,13,13,1,13,19,10,10,20,13,13,20,18,13
1,1,12,3,1,12,29,1,1,1,12,12,35,1,12
4,20,6,6,7,6,6,1,1,20,6,6,18,20,6
18,6,19,19,1,19,19,1,1,6,19,19,6,1,19
20,19,21,21,13,18,18,3,3,19,21,21,1,19,21
25,33,25,25,20,25,25,23,1,1,26,1,32,1,25
13,26,14,14,9,14,14,1,1,1,14,1,1,3,14
16,1,17,17,12,17,17,1,22,19,17,17,1,3,17
26,3,26,26,21,26,26,1,22,3,27,26,32,1,26
29,1,29,29,23,29,29,1,1,1,30,29,1,22,29
20,6,21,21,1,21,21,1,1,1,21,21,1,18,21
18,1,19,19,14,19,19,1,1,1,19,19,1,3,19
13,16,14,14,10,14,14,1,1,6,14,1,16,1,14
1,31,7,7,3,7,7,1,1,1,1,7,6,31,7
1,5,29,29,23,29,15,1,1,5,30,29,1,5,29
7,22,8,8,4,21,8,21,21,22,8,1,22,1,8
1,1,17,17,12,17,17,1,1,12,17,17,1,3,17
13,1,14,14,9,14,14,1,1,1,14,1,1,16,14
13,1,14,14,9,14,14,1,1,1,14,1,3,1,14
10,18,11,11,1,11,17,1,1,18,11,17,18,3,11
1,1,26,26,21,26,26,1,1,1,27,26,1,5,26
31,13,31,31,15,31,20,21,21,33,12,12,32,21,12
26,1,26,26,21,26,3,1,1,1,27,26,24,13,26
13,1,14,14,22,14,14,1,1,1,14,1,1,22,14
13,16,12,14,10,14,14,15,1,15,6,15,13,16,14
26,19,26,26,21,26,26,1,19,1,27,26,15,18,26
4,20,6,6,14,6,6,15,1,20,6,6,20,15,6
13,25,14,14,9,14,14,19,19,25,14,1,1,25,14
26,15,26,26,21,26,26,1,1,15,27,1,1,15,26
22,21,23,23,18,23,23,1,1,2,23,23,1,3,23
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
1,1,12,12,7,12,12,1,1,1,12,12,1,3,12
14,16,14,14,10,14,15,1,1,16,14,15,1,16,14
19,24,20,20,15,20,20,1,24,1,20,20,15,1,20
20,3,21,21,16,21,21,1,1,3,21,21,1,3,21
13,9,14,14,1,14,14,32,32,25,14,14,1,3,14
16,3,17,17,12,17,17,19,19,3,17,17,3,1,17
1,19,21,21,1,21,21,3,3,19,21,1,1,12,21
22,6,23,23,18,23,23,5,1,12,23,23,1,3,23
1,1,15,15,1,15,15,1,1,1,15,15,1,15,15
20,1,21,21,16,21,21,1,1,1,21,1,1,3,21
14,1,15,15,10,15,15,1,1,1,15,15,1,15,15
1,1,15,15,1,15,15,1,1,16,1,1,1,25,15
22,6,23,23,18,23,23,21,1,2,23,13,6,1,23
16,1,17,17,15,17,21,1,12,18,20,17,21,1,17
10,12,20,20,6,20,11,22,22,12,20,11,12,17,20
3,1,4,4,1,4,4,1,1,1,4,1,1,32,4
1,1,17,17,12,8,17,1,1,1,17,1,1,12,17
16,18,1,17,6,17,17,1,1,12,17,17,12,1,17
14,1,15,15,10,15,15,1,1,1,15,15,1,15,15
12,13,13,13,1,13,12,20,20,14,12,12,13,1,13
22,1,23,23,18,23,23,1,1,1,23,1,3,1,23
6,20,7,19,14,7,19,6,31,20,7,7,20,1,7
13,1,14,14,9,14,14,1,1,1,14,14,15,25,1
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
14,1,15,15,1,15,15,1,1,1,15,15,15,1,15
1,15,8,14,4,14,14,32,32,9,14,1,15,32,8
19,1,20,20,15,20,20,1,1,1,20,20,1,3,20
26,15,26,26,21,26,26,1,1,15,27,26,15,1,26
3,31,4,4,2,4,4,18,1,1,4,4,19,1,4
6,1,1,7,1,7,7,1,1,8,1,6,5,3,7
29,1,29,29,23,29,29,1,1,1,30,9,8,1,29
30,1,30,30,24,30,30,1,1,1,31,30,1,15,30
1,1,26,26,21,26,26,1,1,1,27,26,3,1,26
1,1,23,23,18,23,23,1,1,1,23,23,1,15,23
26,19,26,26,21,26,26,1,1,19,27,26,1,18,26
2,22,3,3,1,3,3,18,18,22,3,3,22,1,3
7,4,8,8,4,8,8,32,1,4,8,8,1,15,8
13,13,14,14,7,14,14,24,24,13,14,14,13,18,14
21,1,22,22,1,22,22,1,1,1,22,22,1,15,22
22,1,23,23,18,23,23,1,1,19,23,1,1,30,23
2,1,3,3,1,3,3,18,1,18,3,1,1,6,3
28,22,28,28,22,28,28,23,1,22,29,28,22,1,28
26,1,26,26,21,26,26,1,1,1,27,1,3,1,26
13,28,14,14,1,14,26,31,31,28,14,1,27,21,14
20,28,18,18,1,18,18,1,1,28,18,1,1,28,18
11,22,12,12,7,12,12,18,1,1,12,1,1,30,12
20,21,21,21,1,21,21,3,3,21,21,21,21,1,21
26,1,26,26,21,26,26,1,1,1,27,1,1,3,26
7,29,8,8,4,8,8,32,29,1,8,1,1,15,8
26,15,26,26,21,26,12,13,15,13,27,26,13,20,26
1,22,26,26,21,26,26,15,1,28,21,26,22,6,26
20,3,21,21,16,21,14,1,1,3,21,21,22,15,1
13,9,14,14,1,14,14,1,16,9,14,14,1,9,14
29,22,29,29,23,29,29,3,3,22,30,29,1,19,29
1,6,12,12,7,21,6,3,1,1,12,1,1,6,12
1,22,17,21,16,21,21,12,12,22,17,17,18,25,21
31,11,31,31,25,31,31,15,1,11,32,1,15,1,31
26,1,26,26,21,26,26,1,1,1,27,26,4,1,26
30,4,30,30,2,30,4,9,9,4,31,1,9,4,30
7,9,16,8,4,4,8,33,33,9,16,1,1,17,8
3,9,4,4,1,4,4,1,1,9,4,1,1,9,4
1,14,17,17,8,17,17,21,1,14,17,17,1,14,17
22,23,23,23,18,23,23,1,1,2,23,23,1,3,23
13,19,14,14,1,14,21,1,1,19,14,1,15,22,1
30,1,3,3,1,26,3,1,1,1,3,1,9,1,3
14,1,15,15,10,15,15,1,1,1,15,15,1,15,15
13,1,14,14,15,14,20,1,1,1,14,1,1,3,14
20,3,21,21,1,21,21,9,3,9,21,21,22,3,1
7,1,8,8,4,8,8,1,1,1,8,8,15,1,8
7,9,30,8,4,3,30,1,1,9,31,18,31,3,8
7,1,8,8,4,8,8,1,1,1,8,8,15,1,8
26,25,26,26,21,26,26,24,15,28,1,26,1,15,26
12,14,6,6,1,13,13,20,20,14,6,1,14,1,6
13,1,14,14,9,14,14,1,1,1,14,14,1,19,14
28,15,28,28,22,28,28,4,1,1,29,28,1,15,28
26,1,26,26,21,26,26,1,1,1,27,1,14,1,26
1,1,17,17,4,16,17,1,3,22,17,1,9,3,17
22,1,23,23,18,23,23,1,1,1,23,1,15,1,23
22,18,23,23,18,23,23,12,12,18,23,23,15,1,23
13,1,14,14,21,14,23,1,1,1,14,1,1,6,14
29,1,29,29,23,29,29,1,1,1,30,29,9,1,29
16,1,17,17,12,17,17,1,1,1,17,17,1,6,17
20,1,21,21,16,21,21,1,1,1,21,1,22,30,1
29,5,29,29,23,29,29,6,20,31,5,29,35,6,29
22,12,23,23,6,23,21,1,1,2,23,23,22,12,23
26,1,1,26,21,26,14,1,1,1,27,1,15,1,26
26,1,26,26,21,12,26,1,1,1,27,26,1,6,26
1,28,15,15,10,15,15,1,1,1,15,15,1,3,15
26,1,26,26,21,26,26,1,1,1,27,26,1,18,26
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
20,1,21,21,16,21,21,1,1,28,21,21,1,28,21
19,1,20,20,15,20,20,1,1,1,20,20,5,15,20
23,15,24,24,19,24,4,1,1,25,14,24,15,4,24
20,24,21,21,18,21,21,19,1,24,21,21,24,30,21
12,21,13,13,8,13,13,1,1,21,13,13,1,21,13
20,1,15,21,16,21,21,1,1,1,15,14,1,25,21
22,6,23,23,18,23,23,1,1,2,23,23,1,6,23
13,25,14,14,1,14,14,1,1,25,14,14,9,1,14
1,1,20,20,15,20,20,1,1,1,1,1,18,1,20
23,1,24,24,19,24,24,1,1,1,24,1,1,15,24
34,1,33,33,27,33,33,1,1,1,35,34,1,15,33
20,25,21,21,16,21,21,28,25,28,21,21,1,3,21
20,9,21,21,19,17,21,32,1,1,21,21,1,15,21
13,16,14,14,10,14,14,1,1,16,14,1,1,16,14
14,1,15,15,1,15,15,1,1,1,15,1,1,15,15
18,25,23,23,1,21,23,27,19,25,23,1,1,25,23
1,15,23,14,18,23,14,4,25,15,23,1,24,4,14
16,1,17,17,12,17,17,1,1,1,17,1,3,6,17
1,1,26,26,21,26,2,1,1,1,27,26,22,1,26
1,33,12,12,7,12,12,14,5,14,12,12,14,33,12
1,3,24,24,1,24,24,1,1,1,24,24,1,15,24
16,1,17,17,12,17,17,1,1,1,17,1,1,32,17
28,1,1,28,1,28,14,1,1,1,1,28,1,15,28
18,20,6,6,1,6,6,24,24,20,6,6,1,24,6
1,3,29,29,23,29,29,1,1,1,1,29,3,1,29
13,28,14,14,9,14,14,1,1,6,14,1,1,22,14
1,15,21,21,27,14,21,28,1,1,21,21,1,15,21
26,3,26,26,21,26,18,22,12,3,27,26,3,15,26
22,15,23,23,18,23,23,25,1,1,23,23,15,1,23
1,28,14,14,1,14,20,1,1,6,14,14,22,1,14
2,3,17,3,12,17,17,1,1,3,17,17,3,1,17
1,1,29,15,23,29,29,1,1,1,15,19,1,16,29
26,15,26,26,21,26,26,1,1,1,27,26,9,3,26
1,12,8,8,4,8,8,11,24,9,11,8,12,28,8
22,1,23,23,18,23,23,1,1,1,23,23,1,6,23
1,22,26,26,21,26,26,1,1,1,27,1,1,3,26
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
26,1,1,26,21,26,26,1,1,1,27,26,1,3,26
10,15,11,11,6,5,21,19,24,15,11,11,1,22,11
22,1,23,23,18,23,23,1,1,1,23,23,1,3,23
20,18,21,21,12,21,17,1,12,18,21,21,18,1,21
19,1,20,20,15,20,17,1,1,1,20,20,1,6,20
7,32,8,8,1,8,8,1,1,32,8,1,1,32,8
34,1,33,33,1,33,33,1,1,1,35,34,1,6,33
13,1,14,14,9,14,14,1,1,1,14,14,1,6,14
26,24,26,26,21,26,26,12,1,19,27,26,1,12,26
19,6,20,20,15,20,20,20,1,1,20,1,15,6,20
11,6,12,12,7,12,12,20,1,1,12,12,6,1,12
22,24,21,23,18,23,23,12,1,24,2,1,22,25,23
1,1,20,20,15,20,20,1,1,1,20,20,1,3,20
14,1,15,15,1,15,15,1,1,1,15,15,1,15,15
31,14,31,31,25,31,31,1,1,14,32,31,1,34,31
4,20,6,6,1,6,6,10,1,20,6,6,1,3,6
11,1,12,12,7,12,12,1,1,1,12,12,1,6,12
11,1,12,12,7,12,12,1,1,1,12,1,1,20,12
2,21,3,3,12,3,3,18,18,21,3,3,18,21,3
13,1,14,14,9,14,14,1,1,1,14,1,16,6,14
1,9,21,21,16,21,21,3,3,9,21,21,1,9,21
4,1,6,6,1,6,6,1,1,1,6,6,1,3,6
23,33,3,3,19,31,14,25,25,33,3,3,3,1,31
13,28,14,14,9,14,14,1,1,28,14,14,1,3,14
29,1,32,32,26,32,32,1,1,1,33,1,1,27,32
13,1,14,14,9,14,14,1,1,1,14,14,1,22,14
21,1,22,22,1,22,22,1,1,1,22,22,1,3,22
1,1,31,31,25,31,31,1,1,1,32,31,14,1,31
13,35,14,14,1,14,14,1,1,1,14,14,1,19,14
16,1,17,17,12,17,17,12,1,12,17,17,1,3,17
16,1,17,17,12,17,17,1,1,1,17,1,22,1,17
13,1,14,14,9,14,14,1,1,1,14,1,1,22,14
20,1,21,21,16,21,21,1,18,19,21,21,1,3,21
26,22,26,26,1,26,26,1,1,22,27,1,3,6,26
7,24,8,8,4,8,8,1,33,9,23,8,15,1,8
1,21,8,3,1,8,8,3,33,3,8,1,21,3,8
1,31,4,4,2,4,4,1,1,31,4,4,1,3,4
1,6,19,19,14,19,19,1,1,1,19,1,1,6,19
7,12,8,11,4,8,11,16,16,9,11,8,12,1,8
20,18,21,21,12,17,21,3,3,18,21,17,18,1,21
22,24,31,23,19,30,14,5,24,5,32,31,32,25,23
16,1,17,17,12,17,17,1,1,12,17,1,3,1,17
1,1,33,33,27,33,33,1,1,5,35,34,1,6,33
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
7,1,8,8,4,8,8,1,1,1,8,8,1,3,8
16,3,17,17,12,17,17,1,1,3,17,17,1,3,17
26,15,26,26,21,26,14,1,1,1,27,26,15,1,26
22,15,23,23,1,23,23,25,25,15,23,1,15,1,23
30,9,30,30,1,30,8,1,1,1,31,30,9,1,30
26,1,26,26,21,26,26,1,1,1,27,26,3,1,26
13,1,14,14,1,14,14,1,1,1,14,14,1,3,14
28,9,28,28,22,28,28,32,9,32,29,28,9,1,28
23,1,24,24,19,24,24,1,1,1,24,1,15,1,24
1,20,17,17,12,17,17,1,1,2,17,1,20,22,17
13,1,14,14,9,14,14,1,1,1,14,1,15,13,1
1,18,14,14,9,14,14,3,6,31,14,14,15,6,1
26,16,26,26,21,26,26,15,1,1,27,26,15,33,26
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
1,9,30,30,1,30,8,31,9,6,31,8,9,31,30
11,1,12,12,1,12,12,1,1,20,12,1,1,6,12
1,6,12,12,7,12,12,20,10,20,12,12,6,1,12
1,6,13,13,1,13,23,25,6,25,13,13,6,1,13
23,25,21,21,19,21,21,3,16,25,21,21,1,15,21
20,1,21,21,16,21,21,1,1,1,21,21,1,18,21
16,1,17,17,12,17,17,1,1,1,17,17,3,1,17
20,1,21,21,1,21,30,1,1,1,1,21,31,1,21
19,24,20,20,15,20,20,19,19,24,20,20,3,15,20
20,9,21,21,4,9,21,28,32,9,21,21,9,1,21
20,1,21,21,16,21,21,1,1,12,21,1,1,33,21
18,5,19,19,14,5,19,1,6,5,19,19,5,6,19
15,17,26,26,21,26,26,9,1,9,16,16,17,9,26
1,36,3,3,27,3,3,1,1,36,3,3,35,28,3
22,1,23,23,18,23,23,1,1,1,23,23,1,3,23
16,22,17,17,12,17,17,12,1,2,17,17,1,6,17
23,5,24,24,19,15,24,15,1,15,24,24,16,15,24
13,24,14,14,18,14,14,25,1,6,14,1,24,1,14
13,24,14,3,18,23,23,1,1,1,3,14,24,3,14
7,30,8,8,4,8,8,1,1,1,8,8,1,11,8
26,26,26,26,21,26,26,1,1,1,27,1,1,3,26
1,1,11,11,6,11,11,1,1,1,11,11,22,3,11
1,3,26,26,21,26,26,22,22,3,27,1,3,33,26
1,1,26,26,21,26,26,1,1,1,27,26,15,6,26
1,9,26,26,21,26,26,24,19,28,8,26,9,30,26
16,18,11,21,6,21,11,22,22,18,11,11,22,18,11
31,1,1,19,14,9,31,1,1,1,19,19,1,6,19
7,1,8,8,4,8,8,1,1,1,8,8,1,6,8
7,13,8,8,4,8,8,24,13,24,8,8,24,1,8
1,15,26,26,21,26,26,1,1,15,27,1,15,9,26
1,1,26,26,21,26,26,1,1,1,27,26,1,6,26
11,3,12,12,7,12,12,1,18,3,12,12,3,1,12
17,15,18,18,13,18,18,25,1,19,14,1,19,22,14
2,18,3,3,12,3,17,1,1,18,3,1,18,8,3
1,1,12,12,7,12,12,1,1,1,12,12,3,6,12
